0.033058,241,0.95286,82.827,0.32428
0.025324,245,0.96353,48.178,0.16127
0.027217,347,0.95668,49.856,0.28802
0.02257,219,0.94073,70.531,0.28228
0.027464,681,0.99294,72.028,0.27779
0.036055,236,0.96874,84.659,0.26384
0.034263,62,0.87149,83.923,0.25545
0.031498,211,0.98406,120.77,0.3144
0.031426,260,0.95782,58.837,0.30814
0.034836,254,0.96253,82.106,0.29946
0.028187,210,0.97857,72.046,0.27964
0.027698,64,0.98434,71.12,0.28345
0.036287,105,0.98513,61.119,0.2316
0.030337,566,0.86127,71.125,0.19268
0.022442,443,0.76681,93.749,0.31468
0.038852,131,0.94465,102.56,0.25409
0.032642,116,0.96912,47.078,0.26727
0.030211,161,0.79398,54.005,0.27951
0.03808,223,0.97526,69.575,0.10881
0.027116,408,0.94359,100.84,0.30277
0.034396,430,0.96486,68.396,0.33126
0.03068,149,0.86363,84.424,0.27796
0.032905,333,0.97823,95.046,0.23894
0.014668,50,0.92363,74.659,0.145
0.026155,306,0.86521,88.834,0.25811
0.029872,417,0.90558,76.973,0.20876
0.020127,54,0.95748,102.06,0.25151
0.024395,312,0.56007,99.247,0.30796
0.042769,68,0.98749,41.456,0.32454
0.02904,28,0.98534,89.219,0.29022
0.013584,70,0.79156,76.182,0.28204
0.036464,99,0.86234,94.077,0.22325
0.023606,45,0.95388,98.725,0.28302
0.025441,124,0.9659,115.77,0.31228
0.014172,36,0.92974,112,0.22616
0.021671,62,0.87546,73.733,0.31833
0.024096,68,0.94994,100.56,0.23097
0.014551,107,0.93337,118.25,0.14475
0.030707,146,0.94615,103.57,0.29365
0.026041,84,0.96187,83.9,0.28859
0.029593,412,0.94775,75.594,0.32622
0.025779,388,0.97364,76.884,0.2936
0.041192,372,0.95981,117.51,0.24106
0.021703,145,0.99114,95.121,0.27765
0.032028,295,0.89122,80.045,0.33625
0.031702,500,0.95636,66.87,0.25699
0.034913,292,0.97679,87.662,0.27799
0.022274,514,0.84982,129.41,0.30094
0.030119,187,0.92142,76.131,0.30621
0.028394,417,0.97263,49.321,0.2953
