0.037433,269,0.97006,92.307,0.23727
0.035764,372,0.98178,111.58,0.20508
0.027217,347,0.95668,49.856,0.28802
0.02257,219,0.94073,70.531,0.28228
0.027464,681,0.99294,72.028,0.27779
0.029755,353,0.92161,75.939,0.27487
0.036055,236,0.96874,84.659,0.26384
0.034263,62,0.87149,83.923,0.25545
0.031498,211,0.98406,120.77,0.3144
0.031426,260,0.95782,58.837,0.30814
0.027698,64,0.98434,71.12,0.28345
0.036287,105,0.98513,61.119,0.2316
0.030337,566,0.86127,71.125,0.19268
0.022442,443,0.76681,93.749,0.31468
0.04317,114,0.97475,61.817,0.28806
0.019019,335,0.99314,63.427,0.23041
0.021972,412,0.87962,124.33,0.27638
0.032642,116,0.96912,47.078,0.26727
0.030211,161,0.79398,54.005,0.27951
0.03808,223,0.97526,69.575,0.10881
0.026855,231,0.91649,97.723,0.30557
0.029853,136,0.89066,69.105,0.13916
0.034396,430,0.96486,68.396,0.33126
0.014668,50,0.92363,74.659,0.145
0.031133,381,0.93131,71.417,0.28898
0.02906,216,0.95475,57.655,0.28167
0.025385,51,0.90241,87.981,0.15498
0.039312,62,0.97741,127.41,0.12325
0.024685,341,0.60036,77.314,0.0771
0.024395,312,0.56007,99.247,0.30796
0.042769,68,0.98749,41.456,0.32454
0.013584,70,0.79156,76.182,0.28204
0.023606,45,0.95388,98.725,0.28302
0.014172,36,0.92974,112,0.22616
0.021671,62,0.87546,73.733,0.31833
0.024096,68,0.94994,100.56,0.23097
0.03146,156,0.70024,134.74,0.20985
0.030707,146,0.94615,103.57,0.29365
0.026041,84,0.96187,83.9,0.28859
0.026142,43,0.77871,101.47,0.27212
0.023426,158,0.99393,111.52,0.32278
0.029593,412,0.94775,75.594,0.32622
0.025779,388,0.97364,76.884,0.2936
0.041192,372,0.95981,117.51,0.24106
0.036971,240,0.96005,90.078,0.015547
0.032028,295,0.89122,80.045,0.33625
0.029152,399,0.98813,84.895,0.3006
0.022274,514,0.84982,129.41,0.30094
0.030119,187,0.92142,76.131,0.30621
0.028394,417,0.97263,49.321,0.2953
