0.037433,269,0.97006,92.307,0.23727
0.034214,218,0.95297,108.56,0.22117
0.025324,245,0.96353,48.178,0.16127
0.035764,372,0.98178,111.58,0.20508
0.02257,219,0.94073,70.531,0.28228
0.027464,681,0.99294,72.028,0.27779
0.029755,353,0.92161,75.939,0.27487
0.034263,62,0.87149,83.923,0.25545
0.028187,210,0.97857,72.046,0.27964
0.027698,64,0.98434,71.12,0.28345
0.036287,105,0.98513,61.119,0.2316
0.030337,566,0.86127,71.125,0.19268
0.022442,443,0.76681,93.749,0.31468
0.035932,195,0.95664,119.15,0.13604
0.04317,114,0.97475,61.817,0.28806
0.038852,131,0.94465,102.56,0.25409
0.032642,116,0.96912,47.078,0.26727
0.030211,161,0.79398,54.005,0.27951
0.03808,223,0.97526,69.575,0.10881
0.026855,231,0.91649,97.723,0.30557
0.027116,408,0.94359,100.84,0.30277
0.029853,136,0.89066,69.105,0.13916
0.034396,430,0.96486,68.396,0.33126
0.039534,96,0.9584,119.66,0.2784
0.014668,50,0.92363,74.659,0.145
0.029872,417,0.90558,76.973,0.20876
0.020127,54,0.95748,102.06,0.25151
0.025385,51,0.90241,87.981,0.15498
0.039312,62,0.97741,127.41,0.12325
0.024685,341,0.60036,77.314,0.0771
0.024395,312,0.56007,99.247,0.30796
0.02904,28,0.98534,89.219,0.29022
0.036464,99,0.86234,94.077,0.22325
0.032085,101,0.84996,117.77,0.25347
0.025441,124,0.9659,115.77,0.31228
0.014172,36,0.92974,112,0.22616
0.014551,107,0.93337,118.25,0.14475
0.030707,146,0.94615,103.57,0.29365
0.026041,84,0.96187,83.9,0.28859
0.026142,43,0.77871,101.47,0.27212
0.029593,412,0.94775,75.594,0.32622
0.026392,380,0.90349,114.64,0.24725
0.041192,372,0.95981,117.51,0.24106
0.036971,240,0.96005,90.078,0.015547
0.021703,145,0.99114,95.121,0.27765
0.032028,295,0.89122,80.045,0.33625
0.031702,500,0.95636,66.87,0.25699
0.022274,514,0.84982,129.41,0.30094
0.030119,187,0.92142,76.131,0.30621
0.028394,417,0.97263,49.321,0.2953
