0.034214,218,0.95297,108.56,0.22117
0.025324,245,0.96353,48.178,0.16127
0.035764,372,0.98178,111.58,0.20508
0.02257,219,0.94073,70.531,0.28228
0.027464,681,0.99294,72.028,0.27779
0.036055,236,0.96874,84.659,0.26384
0.034263,62,0.87149,83.923,0.25545
0.031498,211,0.98406,120.77,0.3144
0.031426,260,0.95782,58.837,0.30814
0.027698,64,0.98434,71.12,0.28345
0.036287,105,0.98513,61.119,0.2316
0.04317,114,0.97475,61.817,0.28806
0.019019,335,0.99314,63.427,0.23041
0.021972,412,0.87962,124.33,0.27638
0.038852,131,0.94465,102.56,0.25409
0.030211,161,0.79398,54.005,0.27951
0.03808,223,0.97526,69.575,0.10881
0.026855,231,0.91649,97.723,0.30557
0.027116,408,0.94359,100.84,0.30277
0.029853,136,0.89066,69.105,0.13916
0.034396,430,0.96486,68.396,0.33126
0.032905,333,0.97823,95.046,0.23894
0.039534,96,0.9584,119.66,0.2784
0.014668,50,0.92363,74.659,0.145
0.02906,216,0.95475,57.655,0.28167
0.029872,417,0.90558,76.973,0.20876
0.025385,51,0.90241,87.981,0.15498
0.039312,62,0.97741,127.41,0.12325
0.024685,341,0.60036,77.314,0.0771
0.024395,312,0.56007,99.247,0.30796
0.02904,28,0.98534,89.219,0.29022
0.013584,70,0.79156,76.182,0.28204
0.036464,99,0.86234,94.077,0.22325
0.021671,62,0.87546,73.733,0.31833
0.029668,136,0.98029,73.565,0.25307
0.024096,68,0.94994,100.56,0.23097
0.014551,107,0.93337,118.25,0.14475
0.030707,146,0.94615,103.57,0.29365
0.026041,84,0.96187,83.9,0.28859
0.026142,43,0.77871,101.47,0.27212
0.023426,158,0.99393,111.52,0.32278
0.029593,412,0.94775,75.594,0.32622
0.026392,380,0.90349,114.64,0.24725
0.041192,372,0.95981,117.51,0.24106
0.036971,240,0.96005,90.078,0.015547
0.032028,295,0.89122,80.045,0.33625
0.031702,500,0.95636,66.87,0.25699
0.034913,292,0.97679,87.662,0.27799
0.022274,514,0.84982,129.41,0.30094
0.030119,187,0.92142,76.131,0.30621
